"PERIODNUM","PRODITEMID","PRODQTY","PRODVALUE","PRODINVENTDIMID","COSTRESTORETYPE","PRODUCTIONLINEID","PRODITEMGROUPID","PRODUNITVALUE","DATAAREAID","RECVERSION","PARTITION","RECID","MODIFIEDDATETIME","MODIFIEDBY","CREATEDDATETIME","CREATEDBY"
"202304","H03N001","227","54662.85","MDM-000521","1","QHN_3#JBZ","C02","240.805506","qhn","1603424046","5637144576","5637244371","29/4/2023 13:22:43","19930572","29/4/2023 13:22:43","19930572"
"202304","H03N001","1358","312981.62","MDM-003461","1","QHN_ZPZLZ","C02","230.472474","qhn","1603424046","5637144576","5637244372","29/4/2023 13:22:43","19930572","29/4/2023 13:22:43","19930572"
"202304","H03N017","31","7294.35","MDM-000341","1","QHN_2#JBZ","C02","235.301612","qhn","1603424046","5637144576","5637244373","29/4/2023 13:22:43","19930572","29/4/2023 13:22:43","19930572"
"202304","H03N017","10","2324.85","MDM-000521","1","QHN_3#JBZ","C02","232.485","qhn","1603424046","5637144576","5637244374","29/4/2023 13:22:43","19930572","29/4/2023 13:22:43","19930572"
"202304","H03N017","74","17145.93","MDM-003461","1","QHN_ZPZLZ","C02","231.701756","qhn","1603424046","5637144576","5637244375","29/4/2023 13:22:43","19930572","29/4/2023 13:22:43","19930572"
"202304","H04N017","20.5","4763.03","MDM-000341","1","QST_2#JBZ","C02","232.342926","qst","293010355","5637144576","5637246476","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N001","1410.5","356118.44","MDM-000212","1","QST_1#JBZ","C02","252.476738","qst","293010355","5637144576","5637246477","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N001","1236","319817.74","MDM-000341","1","QST_2#JBZ","C02","258.752216","qst","293010355","5637144576","5637246478","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N017","340.5","81459.42","MDM-000212","1","QST_1#JBZ","C02","239.234713","qst","293010355","5637144576","5637246479","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N017","243","59613.37","MDM-000341","1","QST_2#JBZ","C02","245.32251","qst","293010355","5637144576","5637246480","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N075","151","36917.25","MDM-000212","1","QST_1#JBZ","C02","244.485099","qst","293010355","5637144576","5637246481","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N075","204","51141.26","MDM-000341","1","QST_2#JBZ","C02","250.69245","qst","293010355","5637144576","5637246482","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N076","440","108512.83","MDM-000212","1","QST_1#JBZ","C02","246.620068","qst","293010355","5637144576","5637246483","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N076","12","3035.74","MDM-000341","1","QST_2#JBZ","C02","252.978333","qst","293010355","5637144576","5637246484","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N151","7","1735.85","MDM-000212","1","QST_1#JBZ","C02","247.978571","qst","293010355","5637144576","5637246485","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N001","1165.5","307248.03","MDM-000212","1","QST_1#JBZ","C02","263.619073","qst","293010355","5637144576","5637246486","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N001","243","63374.95","MDM-000341","1","QST_2#JBZ","C02","260.802263","qst","293010355","5637144576","5637246487","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N005","17","4251.25","MDM-000212","1","QST_1#JBZ","C02","250.073529","qst","293010355","5637144576","5637246488","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N005","41","10581.06","MDM-000341","1","QST_2#JBZ","C02","258.074634","qst","293010355","5637144576","5637246489","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N076","6","1551.44","MDM-000341","1","QST_2#JBZ","C02","258.573333","qst","293010355","5637144576","5637246490","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N134","482","120374.23","MDM-000212","1","QST_1#JBZ","C02","249.739066","qst","293010355","5637144576","5637246491","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N134","348","89464.01","MDM-000341","1","QST_2#JBZ","C02","257.080488","qst","293010355","5637144576","5637246492","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N151","454","113586.66","MDM-000212","1","QST_1#JBZ","C02","250.190881","qst","293010355","5637144576","5637246493","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N151","943","246882.8","MDM-000341","1","QST_2#JBZ","C02","261.805726","qst","293010355","5637144576","5637246494","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N155","7","1751.28","MDM-000212","1","QST_1#JBZ","C02","250.182857","qst","293010355","5637144576","5637246495","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N155","34","8746.74","MDM-000341","1","QST_2#JBZ","C02","257.257058","qst","293010355","5637144576","5637246496","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N195","952","238652.1","MDM-000212","1","QST_1#JBZ","C02","250.684978","qst","293010355","5637144576","5637246497","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N195","870","229692.16","MDM-000341","1","QST_2#JBZ","C02","264.013977","qst","293010355","5637144576","5637246498","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N226","1128.5","288143.12","MDM-000212","1","QST_1#JBZ","C02","255.332848","qst","293010355","5637144576","5637246499","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N226","520","133171.09","MDM-000341","1","QST_2#JBZ","C02","256.09825","qst","293010355","5637144576","5637246500","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N001","52.5","14012.97","MDM-000212","1","QST_1#JBZ","C02","266.913714","qst","293010355","5637144576","5637246501","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N001","227","62004.08","MDM-000341","1","QST_2#JBZ","C02","273.145726","qst","293010355","5637144576","5637246502","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N005","1.5","408.02","MDM-000212","1","QST_1#JBZ","C02","272.013333","qst","293010355","5637144576","5637246503","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N076","2","532.65","MDM-000212","1","QST_1#JBZ","C02","266.325","qst","293010355","5637144576","5637246504","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N080","4","1088.69","MDM-000341","1","QST_2#JBZ","C02","272.1725","qst","293010355","5637144576","5637246505","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N151","56","15030.91","MDM-000212","1","QST_1#JBZ","C02","268.409107","qst","293010355","5637144576","5637246506","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N151","6","1646.54","MDM-000341","1","QST_2#JBZ","C02","274.423333","qst","293010355","5637144576","5637246507","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N155","18","4953.5","MDM-000212","1","QST_1#JBZ","C02","275.194444","qst","293010355","5637144576","5637246508","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N155","9","2532.16","MDM-000341","1","QST_2#JBZ","C02","281.351111","qst","293010355","5637144576","5637246509","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H08N001","76","21476.16","MDM-000212","1","QST_1#JBZ","C02","282.581052","qst","293010355","5637144576","5637246510","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H08N001","60","17323.34","MDM-000341","1","QST_2#JBZ","C02","288.722333","qst","293010355","5637144576","5637246511","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H08N170","98","27616.22","MDM-000212","1","QST_1#JBZ","C02","281.798163","qst","293010355","5637144576","5637246512","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","P312","16158","3869544.87","MDM-000091","1","7138","C01","239.481672","qst","293010355","5637144576","5637246513","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","P401","20258","5290077.52","MDM-000091","1","7138","C01","261.135231","qst","293010355","5637144576","5637246514","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","P410","17707","4727379.52","MDM-000091","1","7138","C01","266.978004","qst","293010355","5637144576","5637246515","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H02N001","0","-26.19","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246516","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H02N017","0","-13.89","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246517","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H02N022","0","-7.98","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246518","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H02N022","0","-4.85","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246519","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H02N028","0","-15.21","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246520","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H03N001","0","-42.59","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246521","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H03N001","0","-12.24","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246522","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H03N017","0","-15.32","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246523","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H03N017","0","-9.4","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246524","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H03N028","0","-0.7","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246525","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H03N040","0","-0.86","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246526","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H04N001","0","-9.27","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246527","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H04N001","0","-1.4","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246528","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H04N007","0","-2.48","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246529","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H04N017","0","-3.22","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246530","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H04N017","0","-0.64","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246531","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N001","0","-178.79","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246532","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N001","0","-64.14","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246533","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N017","0","-24.48","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246534","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N023","0","-0.49","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246535","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N029","0","-17.36","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246536","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N075","0","-21.02","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246537","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N075","0","-7.55","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246538","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N076","0","-5.39","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246539","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H05N076","0","-13.27","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246540","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N001","0","-109.58","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246541","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N001","0","-24.21","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246542","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N005","0","-1.73","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246543","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N029","0","-18.96","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246544","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N076","0","-24.58","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246545","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N080","0","-3.77","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246546","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N151","0","-116.55","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246547","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N226","0","-104.96","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246548","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N226","0","-61.56","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246549","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H06N242","0","-4.68","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246550","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N001","0","-50.35","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246551","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N001","0","-33.31","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246552","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N076","0","-8.19","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246553","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N080","0","-1.4","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246554","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H07N151","0","-7.12","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246555","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H08N001","0","-14.55","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637246556","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","H08N075","0","-1.22","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637246557","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","P312","0","-9415.13","MDM-000091","3","7138","C01","0","qst","1","5637144576","5637246558","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","P401","0","-30520.13","MDM-000091","3","7138","C01","0","qst","1","5637144576","5637246559","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202304","P410","0","-11026.63","MDM-000091","3","7138","C01","0","qst","1","5637144576","5637246560","28/4/2023 08:41:36","20091381","28/4/2023 08:41:36","20091381"
"202305","H09N001","238","43035.56","MDM-000212","1","QCX_1#JBZ","C02","180.82168","qcx","1130661218","5637144576","5637249531","27/5/2023 13:21:16","20095892","27/5/2023 13:21:16","20095892"
"202305","H09N001","520","94832.99","MDM-000341","1","QCX_2#JBZ","C02","182.371134","qcx","1130661218","5637144576","5637249532","27/5/2023 13:21:16","20095892","27/5/2023 13:21:16","20095892"
"202305","P001","13776.14","10955737.57","MDM-000643","1","1725","C08","795.269035","qcx","1130661218","5637144576","5637249533","27/5/2023 13:21:16","20095892","27/5/2023 13:21:16","20095892"
